Topic,Question,Answer,Distractor1,Distractor2,Distractor3
Biology,Which of the following is the stage of mitosis during which chromosomes line up at the equator of the spindle?,Metaphase,Prophase,Anaphase,Telophase
Biology,What is the function of the nucleoid?,To contain genetic material in prokaryotic cells,To synthesize proteins,To generate ATP,To store waste
Biology,What is the name of the protein found in hair and nails?,Keratin,Collagen,Elastin,Actin
Biology,Which of the following is a group of similar organs that work together to perform a specific function?,Organ system,Tissue,Organism,Community
Biology,What is the smallest unit of life?,Cell,Atom,Molecule,Gene
Biology,Which of the following is the process by which cells divide to produce two identical daughter cells?,Mitosis,Meiosis,Reproduction,Growth
Biology,Which of the following is not part of the human skin?,Adipose tissue,Dermis,Epidermis,Vitreous humor
Biology,Which of the following is the process by which DNA is copied in preparation for cell division?,Replication,Transcription,Translation,Mutation
Biology,What is the function of the microtubules?,To provide structural support and aid in cell movement,To synthesize proteins,To generate ATP,To store waste
Biology,What is the term for the process by which plants make their own food?,A) Photosynthesis,B) Cellular respiration,C) Fermentation,D) Digestion
Biology,Which of the following is the process by which cells break down glucose to produce energy?,Cellular respiration,Photosynthesis,Reproduction,Growth
Biology,Which of the following is the organelle responsible for generating ATP in eukaryotic cells?,Mitochondria,Golgi apparatus,Endoplasmic reticulum,Lysosome
Biology,What is the name of the process that breaks down glucose to release energy?,Cellular Respiration,Photosynthesis,Fermentation,Digestion
Biology,What is the name of the smallest type of blood vessel?,Capillary,Artery,Vein,Ventricle
Biology,Which of the following is the fluid that surrounds the cells in many eukaryotic organisms?,Interstitial fluid,Lymph,Blood plasma,Cerebrospinal fluid
Biology,What is the name for an organism that can produce its own food?,A) Autotroph,B) Heterotroph,C) Decomposer,D) Parasite
Biology,Which of the following is the organelle responsible for packaging and processing proteins in eukaryotic cells?,Golgi apparatus,Endoplasmic reticulum,Mitochondria,Lysosome
Biology,What is the function of the peroxisomes?,To break down fatty acids and produce hydrogen peroxide,To synthesize proteins,To generate ATP,To store waste
Biology,What is the function of the microfilaments?,To provide structural support for the cell,To synthesize proteins,To generate ATP,To transport materials in and out of the cell
Biology,Which of the following is not a type of muscle tissue?,Cartilage,Smooth,Skeletal,Cardiac
Biology,What is the function of the cell membrane?,To regulate the movement of molecules in and out of the cell,To generate ATP,To synthesize proteins,To store waste
Biology,What is the name of the tube that connects the mouth to the stomach?,Esophagus,Trachea,Bronchi,Alveoli
Biology,What is the function of the endoplasmic reticulum?,Protein synthesis and transportation,Energy production,Cell division,Transportation
Biology,What is the function of the cell wall?,Support and protection,Energy production,Cell division,Transportation
Biology,What is the name of the hormone that regulates blood sugar levels?,Insulin,Glucagon,Estrogen,Testosterone
Biology,What is the function of the flagella?,Movement,Energy production,Cell division,Transportation
Biology,What is the function of the centrosome?,Cell division,Energy production,Genetic control,Transportation
Biology,What is the function of the mitochondria?,To produce energy,To transport molecules,To support signals,To store waste
Biology,Which organelle is responsible for protein synthesis?,Ribosomes,Nucleus,Mitchondria,Lysosomes
Biology,What is the powerhouse of the cell?,Mitochondria,Ribosomes,Golgi Apparatus,Nucleus
Biology,What is the name of the type of cell division that produces gametes?,Meiosis,Mitosis,Binary Fission,Budding
Biology,What is the name of the process by which plants convert sunlight to energy?,Photosynthesis,Cellular Respiration,Fermentation,Digestion
Biology,What is the largest organ in the human body?,Skin,Heart,Liver,Kidneys
Biology,Which of the following is the process by which plants convert sunlight into energy?,Photosynthesis,Respiration,Digestion,Circulation
Biology,What is the name of the structure that controls the movement of substances in and out of the cell?,Cell membrane,Nucleus,Mitochondria,Ribosomes
Biology,What is the name of the muscle found in the upper arm?,Biceps,Triceps,Deltoid,Rectus Femoris
Biology,What is the powerhouse of the cell?,Mitochondria,Nucleus,Chloroplast,Cytoplasm
Biology,What is the largest organ in the human body?,Skin,Brain,Heart,Liver
Biology,What is the name for the process by which DNA is copied?,A) Replication,B) Translation,C) Transcription,D) Mutation
Biology,What is the function of the vacuole?,To store water and nutrients,To synthesize proteins,To produce ATP,To break down waste
Biology,What is the function of the chloroplasts?,To conduct photosynthesis,To synthesize proteins,To produce ATP,To metabolize lipids
Biology,Which part of the human brain is responsible for regulating basic autonomic functions such as breathing and heart rate?,Medulla oblongata,Cerebrum,Cerebellum,Hypothalamus
Biology,What is the function of the lysosomes?,To break down and digest cellular waste,To synthesize proteins,To store genetic material,To produce ATP
Biology,Which system is responsible for exchanging gases between the body and the environment?,Respiratory system,Circulatory system,Digestive system,Nervous system
Biology,Which organ produces insulin in the body?,Pancreas,Liver,Kidney,Stomach
Biology,What is the function of the cytoplasm?,To support and suspend organelles,To generate ATP,To store energy for later use,To synthesize proteins
Biology,What is the function of red blood cells?,Transport oxygen,Fight infection,Produce hormones,Digest food
Biology,Which type of muscle is responsible for involuntary movements| like the beating of the heart?,Cardiac muscle,Skeletal muscle,Smooth muscle,Striated muscle
Biology,What is the function of the Golgi apparatus?,To modify| sort| and package proteins,To produce enzymes,To generate ATP,To store waste
Biology,What is the function of the endoplasmic reticulum?,To synthesize lipids and proteins,To produce ATP,To regulate the cell cycle,To store waste
Biology,What is the function of the ribosomes?,To synthesize proteins,To regulate cell growth,To produce ATP,To secrete hormones
Biology,What is the outermost layer of the skin called?,Epidermis,Dermis,Subcutaneous layer,Superficial fascia
Biology,What is the name of the sac that surrounds the heart?,Pericardium,Pleura,Peritoneum,Epithelium
Biology,What is the name of the smallest unit of life?,Cell,Organ,Tissue,Organism
Biology,What is the name of the smallest unit of life?,Cell,Atom,Molecule,Organism
Biology,Which gland is responsible for producing melatonin?,Pineal gland,Thyroid gland,Adrenal gland,Pancreas
Biology,What is the name of the process by which plants use sunlight to make food?,Photosynthesis,Cellular respiration,Digestion,Excretion
Biology,What is the function of the ribosomes?,Produce proteins,Produce ATP,Store genetic information,Transport materials
Biology,What kind of cells have a nucleus?,Eukaryotic cells,Prokaryotic cells,Plant cells,Animal cells
Biology,What is the name of the hormone that regulates the amount of sugar in the blood?,Insulin,Testosterone,Estrogen,Progesterone
Biology,What is the function of the nucleus?,Store genetic information,Produce ATP,Produce proteins,Transport materials
Biology,What is the process by which a cell takes in substances from its external environment?,Endocytosis,Exocytosis,Mitosis,Meiosis
Biology,What is the function of the ribosomes?,Protein synthesis,Lipid synthesis,Carbohydrate synthesis,Nucleic acid synthesis
Biology,What is the name of the protective layer surrounding the brain and spinal cord?,Meninges,Peritoneum,Pericardium,Epithelium
Biology,What are organisms that produce their own food known as?,Autotrophs,Heterotrophs,Consumers,Decomposers
Biology,What is the function of the cell membrane in a cell?,Regulates what enters and exits the cell,Produces energy,Synthesizes proteins,Removes waste
Biology,What is the function of the cell membrane?,Regulating the transport of materials in and out of the cell,Storing genetic information,Generating ATP,Synthesizing proteins
Biology,What is the purpose of DNA?,Store genetic information,Produce proteins,Transport materials,Produce ATP
Biology,What is the process by which cells divide and produce two identical daughter cells?,Mitosis,Meiosis,Transcription,Translation
Biology,What is the largest organ in the human body?,Skin,Liver,Heart,Brain
Biology,What part of the human body is responsible for producing insulin?,Pancreas,Liver,Gallbladder,Small Intestine
Biology,What is the function of the Golgi apparatus?,Sorting and modifying proteins,Producing ATP,Storing genetic information,Synthesizing lipids
Biology,What is the powerhouse of the cell?,Mitochondria,Golgi apparatus,Ribosomes,Endoplasmic reticulum
Biology,What is the process by which cells break down glucose to release energy?,Cellular Respiration,Photosynthesis,Transcription,Translation
Biology,What is the process by which cells produce energy called?,Cellular respiration,Photosynthesis,Fermentation,Glycolysis
Biology,What is the name of the process used by plants to convert sunlight into energy?,Photosynthesis,Cellular respiration,Fermentation,Glycolysis
Biology,What is the largest organ in the human body (by surface area)?,Skin,Liver,Brain,Heart
Biology,What is the function of the kidneys?,Filtering waste from blood,Digestion,Respiration,Vision
Biology,What is the largest bone in the human body?,Femur,Humerus,Tibia,Radius
Biology,What is the name of the protein that gives skin| hair| and nails their strength?,Keratin,Collagen,Elastin,Fibrinogen
Biology,What is the function of the lysosomes?,Digest and break down cellular waste,Produce proteins,Store genetic information,Produce ATP
Biology,What is the process by which plants convert sunlight into energy?,Photosynthesis,Respiration,Fermentation,Osmosis
Biology,What anatomical structure connects the stomach to the small intestine?,Duodenum,Jejunum,Ileum,Colon
Biology,What is the function of the cytoplasm?,Contains organelles and cell fluids,Produce proteins,Store genetic information,Produce ATP
Biology,What is the name of the small| round structures inside a cell that produce proteins?,Ribosomes,Mitochondria,Lysosomes,Golgi Apparatus
Biology,What is the function of the cell membrane?,Regulate materials entering and leaving the cell,Produce proteins,Store genetic information,Produce ATP
Biology,What is the name of the pigment in red blood cells that is responsible for transporting oxygen?,Hemoglobin,Chlorophyll,Melanin,Anthocyanin
Biology,What is the function of the Golgi apparatus?,Packaging of proteins,Produce proteins,Transport materials,Produce ATP
Biology,What is the name of the sac that stores bile in the human body?,Gallbladder,Pancreas,Liver,Small Intestine
